season,week,n_contestants,rank_fan_weight,rank_judge_weight,rank_marginal_effect,rank_sensitivity,pct_fan_weight,pct_judge_weight,pct_marginal_effect,pct_sensitivity
30,week2,15,0.5057803468208092,0.49421965317919075,9.333333333333334,0.09144070700730252,0.7423685383458813,0.2576314616541187,9.333333333333334,0.18288141401460503
30,week3,14,0.48485309788400066,0.5151469021159993,9.285714285714286,0.13755982301125377,0.8790610065889992,0.12093899341100081,12.142857142857142,0.13755982301125377
30,week4,13,0.4836467702371218,0.5163532297628781,9.23076923076923,0.277533392558558,0.8933592940683703,0.10664070593162964,10.76923076923077,0.555066785117116
30,week5,11,0.47413793103448276,0.5258620689655172,16.363636363636363,0.3835019006187514,0.8940858634154114,0.10591413658458851,15.454545454545455,0.1917509503093757
30,week6,10,0.49879081015719456,0.5012091898428053,7.0,0.1715103437968256,0.9302709092735537,0.06972909072644626,9.0,0.0
30,week7,9,0.5075187969924811,0.4924812030075188,7.777777777777778,0.0,0.9087297903212521,0.0912702096787479,5.555555555555555,0.0
30,week8,8,0.5,0.5,7.5,0.0,0.9001652793107944,0.09983472068920574,8.75,0.251921090015878
31,week1,16,0.5037503472543754,0.49624965274562455,1.25,0.43241886768203597,0.9671585288927248,0.03284147110727532,2.5,0.7206981128033934
31,week2,15,0.4684363149676556,0.5315636850323445,8.666666666666666,0.3149052468398156,0.8629627570609878,0.1370372429390122,10.0,0.10496841561327185
31,week3,14,0.4663250366032211,0.5336749633967788,7.857142857142857,0.11365034374303552,0.8706954370398547,0.1293045629601453,11.428571428571429,0.22730068748607105
31,week4,13,0.47490967482938573,0.5250903251706142,10.0,0.13105913651789614,0.8556568479362088,0.14434315206379125,9.23076923076923,0.13105913651789614
31,week5,12,0.49667149059334303,0.5033285094066571,8.333333333333334,0.0,0.9061691729488286,0.09383082705117152,10.0,0.19992265316362667
31,week6,10,0.5157894736842105,0.48421052631578954,7.0,0.36855009156156043,0.8931432247648433,0.10685677523515671,9.0,0.36855009156156043
31,week7,9,0.47038327526132406,0.5296167247386759,3.3333333333333335,0.0,0.9302329316030444,0.06976706839695565,7.777777777777778,0.0
31,week8,8,0.4779516358463727,0.5220483641536273,6.25,0.0,0.8955770168779,0.10442298312209998,3.75,0.0
32,week1,14,0.5285429804181879,0.47145701958181213,2.857142857142857,0.43522299053962554,0.9688236370131075,0.03117636298689256,1.4285714285714286,0.21761149526981277
32,week2,13,0.5123430056301429,0.4876569943698571,6.153846153846154,0.13619091555909513,0.6755889577580502,0.32441104224194983,6.153846153846154,0.13619091555909513
32,week3,12,0.48107653490328006,0.5189234650967199,5.833333333333333,0.1322075334913785,0.681231095734594,0.31876890426540605,8.333333333333334,0.264415066982757
32,week4,11,0.5270034843205574,0.47299651567944245,4.545454545454546,0.0,0.8509868067858757,0.1490131932141242,6.363636363636363,0.0
32,week5,10,0.4793724578733295,0.5206275421266706,7.0,0.0,0.7746250616425213,0.22537493835747865,6.0,0.0
32,week6,9,0.5,0.5,6.666666666666667,0.0,0.8227605760657258,0.1772394239342742,6.666666666666667,0.0
32,week7,8,0.46927374301675984,0.5307262569832403,7.5,0.0,0.9589467711946505,0.04105322880534952,12.5,0.4691822913398851
32,week8,7,0.5,0.5,2.857142857142857,0.27110319968374624,0.8074313981518848,0.19256860184811522,2.857142857142857,0.0
33,week2,13,0.485233798195242,0.514766201804758,10.76923076923077,0.1919788741123414,0.8892874457962818,0.11071255420371827,10.0,0.0959894370561707
33,week3,11,0.4963084495488105,0.5036915504511896,10.0,0.5632336453894685,0.7988532293970005,0.20114677060299954,7.2727272727272725,0.28161682269473426
33,week4,9,0.5793991416309013,0.42060085836909866,13.333333333333334,0.32259755445698185,0.7790892345636891,0.22091076543631102,13.333333333333334,0.32259755445698185
33,week5,8,0.5925925925925926,0.4074074074074074,6.25,0.3677136217954383,0.9214543015438879,0.07854569845611221,11.25,0.7354272435908766
33,week6,7,0.48514851485148514,0.5148514851485148,4.285714285714286,0.0,0.8857740518450958,0.1142259481549041,2.857142857142857,0.0
33,week7,6,0.5,0.5,1.6666666666666667,0.0,0.9683665347345032,0.03163346526549673,1.6666666666666667,0.0
34,week1,14,0.5381885772220344,0.4618114227779656,1.4285714285714286,0.0,0.967158271928586,0.03284172807141399,0.7142857142857143,0.0
34,week10,6,0.5097087378640777,0.4902912621359223,1.6666666666666667,0.0,0.9940034972018754,0.005996502798124674,5.0,0.3734065217343318
34,week2,14,0.4418088500485504,0.5581911499514496,8.571428571428571,0.0,0.8957508024801494,0.10424919751985065,10.714285714285714,0.0
34,week3,12,0.49667149059334303,0.5033285094066571,8.333333333333334,0.0,0.8186559754985172,0.18134402450148282,10.0,0.0
34,week4,11,0.48130469371519496,0.5186953062848051,17.272727272727273,0.0,0.8825132046847544,0.11748679531524563,17.272727272727273,0.0
34,week6,10,0.46742209631728043,0.5325779036827196,9.0,0.0,0.8291109179146116,0.1708890820853885,10.0,0.1691029219751779
34,week7,9,0.47285464098073554,0.5271453590192644,12.222222222222221,0.0,0.7134259903872076,0.2865740096127924,14.444444444444445,0.0
34,week8,8,0.5007451564828613,0.49925484351713856,5.0,0.22969104825357387,0.975269374254034,0.024730625745965885,10.0,0.0
